	NSGAII	SPEA2	CMAES
0	0.0346738914674065	0.013147556076736	2.810416529186837
1	0.0197373915966445	0.0657484552566216	0.7951675513352042
2	0.0156337697506572	0.0142614605911466	8.133641658385656
3	0.0235679186333128	0.0114584407118597	6.968464397327697
4	0.0131227156970592	0.088418258542764	2.71564201964303
5	0.01235183275228	0.0532432229364498	7.07270247388867
6	0.032943263186361	0.0342656783170219	7.768767793130929
7	0.0146628324236736	1.3366619397906454	3.798174468459764
8	0.035567195445419	0.010759088578015	0.8032622635412575
9	0.0262196228135454	0.1217368359736965	1.5034295462832354
10	0.0174989444386358	0.0095313333272487	8.703458364306906
11	0.0242360663792519	0.1360608337644261	0.16263622066482
12	0.0198751469315134	0.0308678031830549	0.3236521177140288
13	0.0229811378794237	0.009959356964597	18.53914209441812
14	0.0113055996607784	0.0208641559319001	1.4861682373659608
15	0.0131791460089852	0.0100047679378131	3.893750070590723
16	0.0346721310676151	0.0285498091459194	14.241949724132626
17	0.0179303201782425	0.0286517710752737	1.908683840323884
18	0.0417303061976029	0.0297326093649068	4.684843098947748
19	0.0089366480237164	0.0399456288957722	0.8382250801953809
20	0.0159705984654312	0.013653905560988	4.039704682280751
21	0.0085828902910556	0.0428485175508904	0.1954859938077243
22	0.159808457347368	0.0308352645625489	0.912717871827478
23	0.0174275333008356	0.0149561472736004	1.3010680937072092
24	0.0728027628558035	0.0121206908607069	3.578844815163608
25	0.0245832863800626	0.146769635304202	3.13943910680845
26	0.0225455164191184	0.0177282539831079	4.7896754390129335
27	0.0071253157119986	0.0907326002308303	0.4366798559947095
28	0.0190962229809092	0.0380828197864405	0.245739250999744
29	0.0204295771366386	0.0087425573124006	4.120113567398634
