v1,v2,v3,v4,v5,v6,P1,P2
210.95014968336596,34.665368941855704,297.43715386121676,476.6994719062088,909.0469542796533,170.04559879325592,3.489959716796875,1.790618896484375
283.9415029140189,97.89232052166432,318.66283720090297,505.7114248640487,933.1627635083948,254.10139728692596,47.1724853515625,2.9777679443359375
402.4093430014711,19.711205638136164,234.4791258380942,511.1351247454671,891.9576019860889,194.75660205205952,8.7401123046875,1.70745849609375
377.3358937794876,76.11382644172247,242.02891838651163,586.6034453291655,887.1720096144693,263.16945262927965,8.333251953125,8.69073486328125
414.1460345613409,55.35576299391222,268.39340985609005,531.8220701059207,983.2434736952099,201.17860295085435,1.07763671875,0.1705322265625
707.8763143709817,208.76340915362726,274.3785078126857,199.69199550474272,108.2134612877344,191.51810124340736,227.2205810546875,0.325408935546875
706.4118120987384,223.0631398362426,317.11411384395893,171.45037216270586,104.14691657486506,153.2831198186609,278.088134765625,1.1567230224609375
654.1660177636223,227.76036461813456,300.92028246178876,160.90665147524538,83.08986903214817,167.9687968383917,310.7908935546875,0.09595870971679688
389.6114769008369,25.474835963359347,316.16828790426274,445.8036938240517,908.8895968893257,209.60219933256383,0.294921875,17.1201171875
427.01482740270046,88.44314447793165,295.8144278958209,603.0039668962459,907.27265534969,234.88628686194778,12.99267578125,2.3520355224609375
402.4435926348233,19.87629156374764,315.71002681334227,541.0598252593043,931.8480413735067,176.99154350629664,5.4022216796875,11.894668579101562
361.0747272315554,38.02638899574506,265.39260899666016,525.3604392540576,926.8927889426674,133.31188658313593,0.552490234375,1.6413726806640625
420.95253194583796,38.59267072446637,358.958264012229,556.4037019223974,936.7695655723212,248.50931003669487,1.2811279296875,8.800140380859375
375.3165841344026,32.72440671468863,235.0082093464049,552.5284210067633,937.6785376068761,217.31882244107257,1.612060546875,0.0262298583984375
427.21553614409135,-2.3910993354403587,268.018679138525,544.1518627910466,863.3405768060728,227.9106338833784,976222.28288071,976174.8177432283
392.06700036109356,61.19737857129377,267.97851005515497,529.5013205529045,1025.671797192029,237.29869892718864,10480471.102913687,10480467.347481558
351.9852220196907,28.407735901120624,171.46225902939784,521.1273319337117,872.3642246541147,144.04296952404235,6.4713134765625,2.758453369140625
443.1301511517254,106.9225051994171,241.3535486104596,499.1585497136816,962.0877619021713,192.62388951963598,16.6435546875,3.3615646362304688
437.49663177001116,65.38290695642617,245.3764699014787,542.8594091194889,944.4758933838557,258.0012916035573,2.898193359375,1.310791015625
685.7693619521648,190.41158671245913,287.0865127621712,129.06997807532633,106.13073493098739,200.9409225174075,272.909912109375,2.9695358276367188
665.4209985901596,234.16863344869972,275.18592435417617,147.7752796704684,119.77917066343913,218.52431807296884,290.190185546875,0.00817108154296875
664.8851600623155,227.4314241053101,303.697576739181,148.6952686921054,87.52155539628197,168.0052918044728,315.069091796875,0.09936141967773438
675.8548975718154,205.91805132146197,279.81511211876676,158.21280860111733,79.3482217676548,212.67983322055233,290.3111572265625,0.486907958984375
617.3064702557747,236.94863944901422,282.28342495612685,160.95254332913836,98.8672919546361,124.86897435763666,268.7069091796875,0.0639190673828125
662.7900900479656,247.91208353200204,282.6224774002881,155.57450936416012,92.88523088936714,167.74324160509266,301.5887451171875,0.25517845153808594
338.01338469182485,69.81808700197072,376.1423530375294,524.2236669070675,855.6559924759897,239.32643998798844,23.6260986328125,1.611358642578125
394.6833331057581,97.68424340617295,258.9208778038696,492.0054197816912,872.7410855814624,161.13991110515624,17.63134765625,1.3648757934570312
428.67183545160196,55.44396908200301,342.53224481079053,537.5248097706465,886.3183372406236,199.82800463953217,3.808837890625,4.9576263427734375
353.8879307913424,51.124094747196395,257.10593446950855,501.3655725959936,939.840347684285,304.79483316109145,4.6785888671875,0.0828704833984375
407.0667245217742,28.817751786514712,289.4192116703846,498.6530140237948,905.2962573459248,221.6049853266362,0.694091796875,6.472320556640625
392.25813511883604,76.12153385236375,275.9672544248354,508.67556013076455,905.4061077915162,195.7807313568549,9.7384033203125,0.052886962890625
386.26351938492655,34.91592043374902,281.9324738013773,506.46174835202885,946.0510736323015,269.4540549434975,0.4647216796875,2.5971221923828125
384.64849115630903,36.43042668517799,259.49723011514874,550.1385069115794,941.9071789737061,199.61515208322712,0.7288818359375,0.37903594970703125
358.92464183730647,44.89841748275403,256.3246011702444,493.04675659486304,947.7653004261816,233.7523904651701,1.2205810546875,0.317596435546875
405.2931231829608,60.65464065246006,197.4839936121888,602.314075795987,963.6117457278227,192.3848036143041,0.2791748046875,11.41162109375
394.54432371234543,75.62014630518424,284.0496272404245,548.979830562145,898.1218251357694,184.08795935990415,7.931396484375,0.2341156005859375
311.036027662445,33.51724191740819,225.2106443147655,470.98261547417627,831.6171795502722,199.70906101346387,0.147705078125,0.08721923828125
704.9390069587176,216.4498490125609,241.52215375225802,142.11117576548705,98.49022601702669,205.91648738752974,238.696044921875,0.0341033935546875
705.4441005791421,191.80507715962477,270.52949356193005,157.6524869487643,77.9586712137951,204.88724688802517,258.009765625,0.05218505859375
613.7737734471922,253.99784557932819,282.74597947009715,160.80731826327724,81.71920808840599,172.79345988942467,336.119384765625,2.9224090576171875
668.6311843567485,231.10681918976758,309.6381543081621,157.80782609361952,97.8838396197584,157.6228789166325,301.5692138671875,0.355560302734375
665.9664805573804,229.16293054634426,294.1947165925382,161.96574855201249,112.74522645091434,183.51995341454008,288.8338623046875,0.06702995300292969
