v1,v2,v3,v4,v5,v6,P1,P2
339.08908236554197,59.03628916344505,400.5894934460927,905.7802516598186,824.9752761007854,3.7131413798170176,0.06072998046875,0.026365280151367188
345.36227413869955,57.738141393851194,415.40743813206086,923.0686815147913,138.39530285915768,0.6863676409929766,0.06695556640625,0.01479339599609375
339.08908236554197,59.03628916344505,400.5894934460927,905.8337950645583,824.9752761007854,3.326909040510742,0.061279296875,0.024328231811523438
231.36738026949317,35.55396985969468,252.80443533516654,453.11247425381464,778.759263620945,18.687797323807885,0.002063751220703125,2.627166748046875
273.1633314716118,43.569169609106915,85.73959354167161,204.5111239116436,982.635935524278,64.66994309607703,0.021881103515625,0.3905029296875
231.3596251259344,35.55396985969468,253.84902546978805,453.11247425381464,778.759263620945,18.687797323807885,0.0020313262939453125,2.736785888671875
352.30083285590734,59.03586110965125,351.460144366116,750.7741490463247,889.701697007879,53.63527440992489,0.335693359375,0.002857208251953125
344.8406155752071,59.53581737258536,400.5894934460927,905.1799056132502,824.9752761007854,3.7899390938133237,0.06207275390625,0.01629638671875
231.93807480574068,36.66655073672953,221.62357084971728,414.6001242689619,976.7691107319984,0.10451005224775944,0.015264511108398438,1.90704345703125
273.1348059619385,43.572228539903186,85.73959354167161,206.28475759864926,982.635935524278,64.8442231681661,0.020599365234375,0.42767333984375
245.6802668371411,44.25682794851515,351.460144366116,815.6571845404966,715.4599857636186,4.416977177854164,0.0370330810546875,0.2257080078125
381.55096633858125,58.47781879929603,393.2969030152123,908.5788135826801,957.4875338563858,0.046674807541617014,0.4991455078125,0.010639190673828125
381.55096633858125,58.47781879929603,393.2969030152123,908.5788135826801,957.4875338563858,0.046674807541617014,0.49298095703125,0.010761260986328125
381.55096633858125,58.48057155731016,393.2969030152123,914.1125999920855,957.4875338563858,0.046674807541617014,0.5130615234375,0.003612518310546875
273.1348059619385,43.572228539903186,85.73959354167161,206.28475759864926,982.635935524278,64.8442231681661,0.021270751953125,0.42901611328125
346.4957892850162,57.896766103598694,416.86479202280975,923.0686815147913,843.5151833049572,5.069524280687473,0.06689453125,0.02154541015625
497.2490179768448,122.96503456486116,407.4228330767177,775.0063232527759,600.024108655869,3.5128948667091606,8.3184814453125,0.0044994354248046875
388.43185808959015,43.88386443223984,269.1272539450574,647.1864998240509,783.3785181221085,53.566194331449935,2.39263916015625,0.006168365478515625
549.2859877868189,24.889110279731504,164.50982335385635,449.4890501750348,605.5526075039205,85.00431696780701,24.414306640625,0.00470733642578125
390.5708498266202,58.48057155731016,393.2969030152123,914.1125999920855,957.4875338563858,1.8151831197000228,0.6614990234375,0.0128936767578125
231.3596251259344,35.55396985969468,254.62659002550612,453.11247425381464,777.429758823843,18.687797323807885,0.002819061279296875,2.80938720703125
359.3382895317628,59.936978750265396,174.0782306676331,369.5302720159044,657.9008760055649,9.478169365442255,0.066162109375,0.1937255859375
846.067378471303,256.8589992585331,495.3256011331299,763.2242409243884,958.686964375325,92.31925998319213,61.781982421875,0.0126953125
230.64010521204494,43.604346482108355,168.74935006934706,443.24554143941816,479.5582874051186,1.8302213851209692,0.0474853515625,1.76629638671875
360.2014728803993,59.73272377645914,174.73755154295262,370.58403745307515,722.0082469221738,10.086654434721313,0.066162109375,0.212677001953125
230.42474729962456,43.604346482108355,148.8523592884196,415.1298248924379,976.7691107319984,0.2800340957823799,0.0179290771484375,2.7799072265625
230.42474729962456,43.604346482108355,148.8523592884196,414.16769756538383,976.7691107319984,1.7658657816171326,0.019866943359375,2.778900146484375
231.3596251259344,35.55396985969468,254.22706669183947,453.11247425381464,813.0051069997119,9.819224128592111,0.004048824310302734,3.0201416015625
230.43153305308883,43.65102338181387,132.8796865089656,414.4137672395704,536.9689012770685,0.1268284973456415,0.003875732421875,5.6824951171875
357.6493312160376,59.936978750265396,174.0782306676331,370.58403745307515,657.9008760055649,9.434769517819575,0.06842041015625,0.176605224609375
339.08908236554197,59.53581737258536,400.5894934460927,905.7802516598186,824.9752761007854,3.7899390938133237,0.0709228515625,0.03726482391357422
