	NSGAII	SPEA2	CMAES
0	0.4419403076171875	0.3302459716796875	0.5301485061645508
1	0.1119236946105958	2.3254547119140625	0.9770970344543458
2	0.5301971435546875	0.3425750732421875	1.1380462646484375
3	0.0337376594543458	0.5923080444335938	2.3382110595703125
4	0.5072784423828125	0.4129791259765625	1.6701889038085938
5	0.4260711669921875	0.1168060302734375	1.491654872894287
6	0.6333775520324708	0.6686568260192871	0.5368990898132324
7	0.4204564094543458	0.4874725341796875	0.6413803100585938
8	0.6188507080078125	0.35577392578125	0.8292388916015625
9	0.4246673583984375	0.46783447265625	1.781391143798828
10	1.1516575813293457	0.7360076904296875	0.4901580810546875
11	1.0852513313293457	0.5069732666015625	2.3806614875793457
12	0.502899169921875	0.7911076545715333	1.3627901077270508
13	0.4871673583984375	0.3511505126953125	4.238571643829346
14	0.8951873779296875	1.0359349250793457	2.864701747894287
15	0.0719871520996093	0.7154083251953125	1.0311589241027832
16	0.4078826904296875	0.02911376953125	2.71527099609375
17	0.7719268798828125	0.5756378173828125	1.6643528938293457
18	0.3922576904296875	0.4491424560546875	1.439594268798828
19	0.4190292358398437	0.0600738525390625	0.511444091796875
20	0.8474583625793458	0.4541473388671875	0.9829564094543458
21	0.3752903938293458	0.24932861328125	3.5650177001953125
22	0.3807220458984375	0.3617401123046875	4.049405097961426
23	0.30950927734375	0.4019012451171875	4.200192451477051
24	0.52301025390625	0.3385009765625	2.5623021125793457
25	0.5423812866210938	0.371429443359375	0.7552337646484375
26	0.2041478157043458	0.4936065673828125	2.5526585578918457
27	0.3503265380859375	0.380859375	2.3474583625793457
28	0.3567733764648437	0.6918869018554688	4.121090888977051
29	0.3460845947265625	0.3834991455078125	1.2102022171020508
