v1,v2,v3,v4,P1,P2
122.46525013752023,257.9282906381837,579.8908388552612,171.97689277921228,2.4931640625,0.039642333984375
122.46525013752023,254.05499775801775,508.6412133942837,153.64675599447833,2.63232421875,0.03662109375
190.17997610892337,427.58021054266277,730.1277395834177,134.43315826758058,5.7197265625,0.0005517005920410156
120.05342970311341,254.05499775801775,679.3721614972986,183.938831648699,2.177734375,0.041107177734375
63.353876186752316,109.71147103701392,687.8988565291808,134.46721039114362,0.87890625,1.4359130859375
122.46525013752023,257.20349822137104,579.8908388552612,171.97689277921228,2.5263671875,0.037506103515625
154.04201661595457,335.47835000716987,559.8809994647938,139.44706330125246,2.65087890625,0.019805908203125
41.72901757347977,115.21314131542773,290.2680944339156,99.70354362623772,0.4305419921875,1.9249267578125
120.05342970311341,254.05499775801775,679.3721614972986,189.3767208304181,2.26708984375,0.040863037109375
63.353876186752316,109.71147103701392,672.3006911279034,134.46721039114362,0.941650390625,1.4102783203125
94.36309299811603,203.44338959938656,679.9751689504459,191.64077267826207,1.634765625,0.10302734375
200.6803141070693,429.4835430588488,745.3506472998798,187.85161287849178,3.787109375,0.000850677490234375
111.74049815642658,235.6402098223458,679.4860637678978,183.89703839580736,2.025390625,0.05340576171875
60.22117733007051,115.21314131542773,714.5668876566169,98.88253009747464,1.15234375,0.99554443359375
109.2251559484314,237.37056573248185,698.9996564464342,172.1094273786115,1.8525390625,0.062713623046875
154.04201661595457,338.0520359869529,559.8809994647938,139.6242501686546,2.650390625,0.0355072021484375
63.401082808991795,109.71147103701392,672.3006911279034,106.0739292261068,0.67724609375,1.6876220703125
64.59517856462142,126.82729756417001,732.5232788371991,98.88253009747464,1.60986328125,0.8515625
113.89507072185373,239.47037308497934,642.6546143995771,182.32212952384376,2.18310546875,0.050079345703125
63.353876186752316,109.69662650416322,687.8988565291808,134.46721039114362,0.895263671875,1.44537353515625
122.4469537531056,257.95558908296215,642.3425474807212,188.6361088856571,2.5390625,0.038909912109375
126.96203792377489,258.03204089376675,552.945830820039,176.75528367541745,3.2841796875,0.03509521484375
122.46525013752023,254.05499775801775,534.3237637656516,165.45013308308026,2.796875,0.035400390625
58.63566225459662,208.39788166557014,54.91769670498706,36.969600556030315,0.510498046875,16.893905639648438
42.707249882966124,115.21314131542773,279.06934029992607,130.910894673749,0.5767822265625,2.54376220703125
109.03219648222316,222.51390677061937,686.277066253728,153.72350357167255,1.744140625,0.23406982421875
109.13834072475885,222.19061991267785,698.9996564464342,173.02240105538561,1.8427734375,0.17596435546875
197.87058036001807,422.3897415815338,753.9349159750491,192.4372443616668,3.7958984375,0.00087738037109375
111.74049815642658,235.6402098223458,679.9751689504459,183.89703839580736,2.02685546875,0.054779052734375
109.2251559484314,241.37719836944612,698.9996564464342,172.1094273786115,1.87841796875,0.081756591796875
122.46525013752023,254.05076855065673,504.6337489581989,153.64675599447833,2.6630859375,0.035797119140625
63.401082808991795,109.71147103701392,672.3006911279034,106.0739292261068,0.678955078125,1.707275390625
67.57317730690615,130.44773769402295,745.6533844074085,98.88253009747464,1.61865234375,0.99114990234375
77.44188461957633,201.74416085529492,555.7335915548539,154.63913072062445,1.61328125,1.48883056640625
122.4469537531056,256.8162566680206,634.5685433170632,191.29739618998752,2.64990234375,0.038970947265625
122.14170112723956,256.35702887973395,504.6337489581989,154.6741704886032,2.60302734375,0.044189453125
42.32519638080869,210.32752786330036,293.63680152361064,440.0947645688508,0.601806640625,68.3837890625
69.30291997658833,257.90845921130165,54.91769670498706,37.13375976118028,0.67626953125,22.999908447265625
42.32519638080869,210.01188834625003,260.6403655151819,366.788649527648,0.606201171875,65.0137939453125
43.980620998072595,210.32752786330036,320.5472239203999,440.08674671002115,0.6357421875,59.94427490234375
42.42698972952687,209.42285448606222,385.73485741785163,511.0858020773551,0.625732421875,61.4984130859375
43.980763277903,210.1967610351246,385.82671579836085,502.43458809266605,0.64453125,58.1878662109375
42.32519638080869,210.9877946750333,274.38616927554995,423.5454830206199,0.59814453125,69.29107666015625
65.46092008448377,247.81585609668662,54.91769670498706,36.98769510781297,0.6533203125,23.3553466796875
69.30291997658833,257.9111000752538,54.91769670498706,37.131814150647,0.663330078125,23.295700073242188
109.03219648222316,222.51390677061937,686.277066253728,153.72350357167255,1.76318359375,0.23565673828125
108.56622378323476,216.93908494284372,686.455741045795,153.72350357167255,1.75634765625,0.34735107421875
200.6803141070693,422.23546427256247,745.3506472998798,189.71570944524632,3.810546875,0.01514434814453125
196.55145139809994,422.3066944160568,812.1435212746849,210.93137015183902,3.892578125,0.0062713623046875
200.6803141070693,424.4983963488801,745.3506472998798,197.91796198517994,3.9091796875,0.00115966796875
200.6803141070693,424.44691749326694,745.3506472998798,187.85161287849178,3.818359375,0.008724212646484375
197.87058036001807,424.50828638062853,753.9349159750491,198.24506539316354,3.8369140625,0.00750732421875
200.6803141070693,425.0484948228411,745.6966755345613,197.91796198517994,3.9697265625,0.0010986328125
191.27396818180455,425.8193441026016,727.200229105197,136.16811218981434,5.2138671875,0.0009336471557617188
154.1866942597623,265.3830348426916,569.9312988669451,366.85708149557206,19.402587890625,0.00092315673828125
144.19636112639134,319.261653337521,559.8809994647938,139.44706330125246,2.4794921875,0.0615234375
111.74049815642658,247.5730945053122,828.0748724543064,200.2683249486756,2.02880859375,0.0777587890625
109.2251559484314,241.59199767253818,740.8609456420568,183.0223927138026,1.90625,0.084686279296875
122.46525013752023,254.18650496767475,537.9718121404653,171.97689277921228,2.97802734375,0.0377197265625
126.01867264848701,280.547400715967,679.9930067064452,130.6234726041644,3.18505859375,0.037689208984375
126.01867264848701,280.547400715967,679.9930067064452,130.6234726041644,3.18701171875,0.036651611328125
67.57317730690615,115.21314131542773,732.5232788371991,98.88253009747464,0.8173828125,2.07861328125
66.68259526143869,101.32833978622364,744.2842163232185,84.91248059616393,0.687744140625,3.53472900390625
67.53928929254647,107.24473706773634,688.2456579833047,99.59807082845074,0.74658203125,2.75689697265625
67.53928929254647,105.02008090291255,807.384924364812,99.24386899141115,0.70849609375,3.23486328125
68.5498945394304,115.40854664571637,687.7395289060121,134.01896078820428,1.09130859375,1.7757568359375
68.48756003244698,115.40854664571637,687.7395289060121,130.6234726041644,1.0341796875,1.8006591796875
66.71072142788556,109.71147103701392,897.6579072215588,134.47201651298622,0.759765625,2.32086181640625
67.51912259197815,107.24473706773634,744.9936667745097,93.17228329864898,0.7255859375,2.94049072265625
67.57317730690615,130.44773769402295,745.6533844074085,98.88253009747464,1.61865234375,0.9962158203125
42.87439596933261,115.67891094862172,457.03260973218823,99.70354362623772,1.705078125,0.995849609375
42.32519638080869,210.32752786330036,274.38616927554995,440.0947645688508,0.60888671875,71.0279541015625
155.18214250951317,260.8836313059644,494.1880062878817,340.66810419454333,21.676025390625,0.00093841552734375
43.96059657733469,210.1967610351246,385.8344621961766,444.6881474339225,0.689208984375,53.155548095703125
201.32931900973338,422.3897415815338,755.1263660362171,210.93137015183902,4.2412109375,0.0012054443359375
153.3345101102885,259.4427193258613,569.229594813466,389.7499440430732,21.381103515625,0.00116729736328125
67.9565743095632,106.09404704576484,744.9859203766977,84.09023397096462,0.7587890625,3.265380859375
42.32519638080869,210.4296638868744,337.1604184468736,439.1098032522662,0.6572265625,61.84222412109375
42.32610060500482,208.0111972966356,272.72187621740557,432.38714956374776,0.61767578125,67.8521728515625
108.88375618231936,193.29848009209246,569.9312988669451,105.46451139145853,1.59716796875,1.7822265625
67.57317730690615,115.21314131542773,744.9859203766977,98.88253009747464,0.83056640625,2.10723876953125
42.32519638080869,208.06459578698278,274.38616927554995,431.89251202891785,0.6123046875,68.43359375
200.6803141070693,422.23546427256247,745.3506472998798,189.71570944524632,3.82421875,0.015132904052734375
122.46525013752023,254.05499775801775,534.3237637656516,171.97689277921228,2.9765625,0.039642333984375
96.28910858040754,240.25709353943927,679.9751689504459,213.03382756493704,1.6806640625,1.422088623046875
144.30395920648257,319.261653337521,559.8809994647938,140.38588940024167,2.4892578125,0.0621795654296875
108.56622378323476,210.28762084694495,686.455741045795,153.72350357167255,1.787109375,0.564910888671875
111.87139779903404,243.3308440831587,687.3540925295098,136.9194373125438,2.33251953125,0.079742431640625
66.71072142788556,109.71147103701392,897.6579072215588,134.47201651298622,0.7607421875,2.327392578125
122.0434552388692,255.36111322492866,537.9718121404653,171.97689277921228,2.86474609375,0.048126220703125
200.6803141070693,424.44691749326694,745.3506472998798,194.71219809185368,3.9140625,0.00254058837890625
109.051386390813,235.6402098223458,666.1757300857108,137.57048976445324,2.07177734375,0.088592529296875
111.1100476592882,222.21773883221783,698.9996564464342,163.50681417703885,1.84423828125,0.30340576171875
109.13834072475885,222.0884838891038,695.490326938878,174.007362371984,1.90869140625,0.170623779296875
109.03219648222316,235.6402098223458,679.9751689504459,195.55703518909223,1.98046875,0.088653564453125
