v1,v2,v3,v4,P1,P2
72.34237525277359,134.91006026233794,648.1379227611957,325.4431521034114,5.6392822265625,0.138916015625
165.93657469132378,426.07143922557316,737.6339791949573,11.368837468908708,135.76171875,0.013031005859375
167.3972698959838,370.9496031382533,102.37476338460544,12.957579829128974,3.7919921875,0.162353515625
72.37089357481698,134.91006026233794,661.3452542877314,325.4431521034114,5.5108642578125,0.14013671875
241.083457586558,541.7887392263567,806.6256679302187,151.0278652196733,7.0830078125,0.016357421875
42.18097052624347,94.10026723509556,884.8073073673511,230.62817148735257,0.3760986328125,0.36004638671875
14.213324101727896,67.28628647412268,590.4130529763884,686.2446028814783,0.0078582763671875,17.200439453125
13.979947737734163,67.12202349878704,569.8829932335881,686.2446028814783,0.006866455078125,17.671783447265625
39.796575908928816,93.59992473160864,828.6686496777608,223.04655380091828,0.3558349609375,0.4775390625
48.74386650167995,101.99039953603291,831.3239030611902,196.65738333232775,0.4951171875,0.3349609375
9.696703463007363,72.58450656348131,50.7691040387877,683.8592175087408,0.0049285888671875,90.75784301757812
72.34237525277359,134.91006026233794,633.701982613643,326.6144203447852,5.8507080078125,0.1358642578125
16.842668209611716,46.24909429721545,860.2726359866065,345.7470842369119,0.02459716796875,1.36151123046875
9.696703463007363,73.41682684054152,50.7691040387877,682.6435829819625,0.0048370361328125,93.11083984375
9.696703463007363,73.87334039425376,44.16341227020829,682.6435829819625,0.00415802001953125,96.0860595703125
42.374929247569156,94.10026723509556,884.8073073673511,230.62817148735257,0.3834228515625,0.35198974609375
13.984117604235049,67.10978719670567,569.3269226061387,688.9720385167955,0.006195068359375,17.88873291015625
48.91095633939054,102.16249778266292,808.946677991767,209.83435574057776,0.5582275390625,0.3135986328125
14.477984676172678,46.96358400916105,780.7493064880427,422.29805198325676,0.0081329345703125,2.9833984375
9.696703463007363,73.41682684054152,46.61997925322453,682.6435829819625,0.004486083984375,94.288330078125
37.96542199697498,89.0678530654029,845.8820135672023,231.38693909821924,0.314208984375,0.4886474609375
14.213324101727896,67.10978719670567,612.2196461455579,733.9526181130383,0.0069427490234375,17.25518798828125
72.37089357481698,141.7092256049537,619.9238617529056,224.92103733477188,2.68505859375,0.17138671875
16.14257821210533,46.24909429721545,867.8313901011725,366.1156898967273,0.0125274658203125,1.629150390625
42.30402767681987,93.1261313180915,860.8899337690293,230.62817148735257,0.404541015625,0.3511962890625
