v1,v2,P1
1.0340473038009497,0.9167487020487362,1.8630027956170352
1.0667973682949585,0.981372051195629,1.8606201928624841
1.059653536677097,0.9551285547434717,1.8604811674557595
1.2044647571399396,1.0593974340286056,1.8687645095022845
0.9286863644277503,0.8135959461443636,1.8640616225884514
0.7714943625730268,0.7239504220674102,1.872458071478718
1.1719988465273252,1.0340277554933561,1.8653994628675719
1.0681536674850018,1.030239329680856,1.8643052888963894
0.9843908283943918,0.8786311714076596,1.8616632030370965
1.0957518741467227,0.9842406073661752,1.8614246213749084
0.982300320700635,0.9466684084156477,1.8637771030897738
0.9989963873715659,0.9042911596341062,1.8623954464359258
1.0055314002137772,0.9213202960337812,1.861416518592364
1.0868867078007425,1.0075843287687158,1.8636730293150094
0.9374930120563945,0.8589687185346634,1.8628791893387415
0.7287871345591607,0.6523379951109038,1.8840366656414744
0.5503795821491901,0.5225826051273912,1.9166961063283452
1.126559708620997,1.0126515130078626,1.863660269946422
0.865001840325294,0.7970014812833401,1.8602739085416715
1.014566940382233,0.9411715227434135,1.8602924872155882
0.9170457267068336,0.8751245742369667,1.8635026889858182
0.93779704293485,0.8578514632140183,1.8643443583554244
1.1662004199609162,1.033242391327255,1.8661606893994076
0.9099827044850038,0.8804007353705332,1.8654767344862648
1.0434601737197438,0.9583615201090692,1.8639590292384582
1.2024496498269883,1.0577841394833973,1.8678121642906262
0.8252515665093161,0.7828450549725189,1.8679585665436207
1.0359307747916122,0.8342686817662768,1.8740819105837545
1.043811989810538,0.9559510586404918,1.8621234234394706
0.8879668464948967,0.8222189239654807,1.86399733428118
