v1,v2,P1,P2
53.44738742965685,32.97469703777966,0.9139392494107597,0.07546660392972626
53.671278449052835,32.97469703777966,0.9193138353293762,0.07026083175833264
44.62301661111968,28.693608980454375,0.6514108015107922,0.1394691791601872
48.63601022844888,26.793350088136236,0.949884295987431,0.006298928236049051
53.44738742965685,32.97469703777966,0.9214150228071958,0.07662408717351354
53.44738742965685,32.97469703777966,0.9279731984715909,0.07434591877927232
44.62301661111968,29.57208042683617,0.6820452157116961,0.217331342329544
44.62301661111968,29.57208042683617,0.6843576261308044,0.21494037116235631
51.25301706763858,32.97469703777966,0.8539831781527027,0.15917666257951169
53.03028890598323,30.78830955081782,0.9766884188866243,0.007592501384124262
53.44738742965685,32.97469703777966,0.9265228988369927,0.07784999033583517
48.41521446788059,32.97469703777966,0.822381082281936,0.32211831876395536
56.44790453027469,36.073793981182504,1.0206522967200726,0.16473196101196663
85.19962500364765,46.085253901995195,2.3291856275172904,0.11713574130408233
48.41521446788059,32.97469703777966,0.8244382510893047,0.32376580497899
93.40402712361045,54.09259932508709,2.357730536023155,0.13446235317314859
93.40402712361045,54.09259932508709,2.375166959129274,0.13398629372750293
47.77601103713951,32.97469703777966,0.838800800498575,0.3663754290556369
88.37410229120164,46.085253901995195,2.66412740200758,0.20835017854551552
44.35369196875782,32.6850001086856,0.8835279841732699,0.6244111114260704
93.87886779741054,49.14484915939501,2.8876283627469093,0.22614899612381123
108.10702171149018,70.52495726930258,2.7679905922850594,0.6228311543309246
110.00378434411395,70.52495726930258,2.8263033078983426,0.5352152707710047
108.91526871974449,70.438139689911,2.772346974001266,0.5721313501198892
44.35369196875782,32.71624193893753,0.8890030077600386,0.6275881964625114
44.35369196875782,32.71624193893753,0.8880337321897969,0.6302164253615956
43.82744931568613,32.57879240290062,0.8844578347634524,0.6622895197106118
92.65879589304807,46.085253901995195,3.1962715298868716,0.3891858039169165
122.43352252287943,71.15886521605043,3.4194275764748454,0.2985661147577048
108.10702171149018,70.52495726930258,2.772497986559756,0.6176546162678278
44.35369196875782,32.71624193893753,0.8990323955076747,0.6362913002114965
92.65879589304807,46.085253901995195,3.1982390034245327,0.39438613800302846
108.10702171149018,70.52495726930258,2.774301541270688,0.6208810871175956
108.10702171149018,70.52495726930258,2.7824033516226336,0.6194422715161636
43.82744931568613,32.71624193893753,0.9179766855959315,0.6853908552477606
46.87077986480573,34.4706929946076,0.9525391390488949,0.6472211515971367
46.87077986480573,34.4706929946076,0.9655536612845026,0.6515492363029693
44.35369196875782,34.25156244021038,1.0607601985393558,0.8962151916950916
29.660359730899955,26.03130654098409,1.0096541640814394,1.3035772473085672
108.16286320487359,71.41729030694874,2.7917981070932,0.7070051037335361
102.81372219790224,49.32756296412383,4.0455463324906304,0.6535457558711641
44.35369196875782,17.961142890378675,2.2643062386778183,0.8318544693640888
14.184222428671271,4.437796709956995,1.243110384530155,1.0516963659738394
92.65879589304807,42.91842857211989,3.87437002081424,0.7660421923537797
139.35571052630567,69.89915004031121,5.254146791878156,0.7404454050338245
36.53073113106937,32.14598823768338,1.3831365518271923,1.5883488968220263
16.882647435814928,18.477225539210174,1.3649886721686926,2.0094209245617094
146.45985755367298,97.70761876501854,4.217283284524456,1.1964896708086599
