v1,v2,P1,P2
364.5746343987968,737.634983029162,204.43665172811598,235.34546388266608
680.6982235663244,920.1597416035077,140.94588736724108,154.64990615198622
881.1666882565737,964.2965615947048,102.62873556744307,103.09378042229218
137.01017523861037,461.3862114559395,240.79688426759094,277.0451669197646
1075.2231316140458,111.30350114138855,732.5542587228119,533.1760937768267
2099.3456647524763,1201.5207354413217,84.29683500342071,18.697531632496975
1137.4121612969097,437.4383726155935,93.13434880413115,37.426851460069884
2238.564604569358,971.5557702074976,144.48920366354287,46.55154645862058
1290.7605833150874,1188.4586557696973,93.2026983872056,80.7285435636295
1225.0494496865454,1822.9731274518472,328.90143766254187,358.5884534701472
636.7949912052372,1666.6362015550167,650.739902663976,747.5698706476251
1376.941207685392,374.41090084013206,226.39908188581467,128.30248689558357
2025.6409686432737,1916.010691027623,158.93166499212384,141.60415015695617
2196.6863003184762,503.22680574382207,486.49619724974036,301.9050437260885
1425.0857152025885,923.3769737022554,54.13198704458773,17.11018944706302
2360.2651951808925,-25.244387959504365,10141991129.279997,18289470609.8425
1337.3867235170997,1517.2787917794926,174.9861077144742,176.73796085326467
952.7168023167972,1474.649387650361,284.3151943925768,312.22056084673386
1380.5708638137896,627.170410636229,80.56670262292027,23.074518649373204
755.9826594241225,1878.7363015656679,687.5316955968738,789.0595162051031
1600.996561828351,711.9841586924508,97.85186482779682,29.64644296618644
1751.3298682877817,865.4137864440122,86.98584406636655,20.735779010341503
757.0668483348028,1536.114139252195,435.0012122262269,492.88987826986704
490.01678472899266,199.5732573857308,34.513570902869105,12.112384902633494
1125.7708684642184,1624.1110693249007,280.8935356605798,308.04847655340564
1656.5759572202253,904.7086876170719,70.59970882348716,14.634417984052561
1638.9003706226467,1243.4579627517833,74.67668838799,43.46496287349146
2574.093175066556,956.7258768622689,230.1934521123767,97.78483061515726
1765.8970844061773,1638.7933660227081,130.83217272348702,114.06516875186935
1327.6860248985704,358.3541644501799,220.49595737829804,126.89120834576897
668.7310027448461,1138.473087591859,250.3773456858471,280.8121908684843
1749.5940139097236,1342.0173872792222,82.2742418255657,48.90333187568467
1558.3522196742126,1447.1771584670244,114.9902836047113,100.58949195989408
1391.0718924217995,1121.4343759596093,71.6740273553878,48.55529138154816
2082.6586628796936,1481.931429407244,86.35408152267337,40.83138933416922
782.4218123294318,1522.0552399685616,406.34920099563897,459.2265817238949
1959.741849354447,892.1361919177442,114.51813692040741,33.25898451555986
1588.948626698922,1182.5316665506432,70.13732132688165,38.40560264396481
1837.9799177987593,704.9770245288298,154.04777292348444,62.01101717434358
2399.498310677349,909.2386859034654,205.22842729464173,85.91365213145036
2258.3085770324906,249.45315465656245,1419.6679839342833,1025.5384436591994
2251.1536327394797,1306.1188069323225,89.23374707810581,20.433916962938383
1743.4537952480525,913.2332081827838,77.86749836802483,16.960179148358293
1080.0038834399138,386.755745950824,103.15983822010458,45.685369831859134
2251.881942819473,826.4650322504269,207.39334078878164,90.16384332813323
1964.5400980968782,1176.879546780763,76.28777913935483,18.56147361116018
2569.818332236284,1689.383393492123,100.02070522680879,34.38812337210402
1215.8510956155428,818.5276456897608,46.68492222391069,17.24410142353736
2604.7193407201403,783.1685358841574,356.04624811187387,190.65524074202403
1306.697722974069,1440.4141386364722,154.96610152348876,156.57559498830233
1343.5184146801937,947.8830365915742,54.023545349016786,24.297318088123575
1345.3724251689885,983.5826144178574,57.16134263202548,29.449726811842993
1417.1468334306737,1107.719507091936,68.43035239167511,43.04665553581435
1745.3127369450103,1334.318683424629,80.79927766509354,47.73917263466865
1961.504172676507,1109.870230404564,79.89011051505804,17.25843648018781
1319.9601063735436,1325.9594741265907,120.89935645647347,115.5066709696548
2443.817835141582,1058.0990022608144,158.8075193874538,51.58909646223765
1501.782906214134,946.8704141958723,56.831619415432215,16.283570718485862
2983.18590637498,835.685789078673,468.66236872226,261.50027946336195
1813.5058202380258,1093.3041555783846,69.70237764529884,17.090073563624173
1895.568954539326,646.3691666734263,202.69990815222263,95.50040741229896
1574.626227987963,983.0018274949177,59.52591221407056,16.44153067294974
2609.173558755681,592.1013302019237,585.7958182729781,365.2405651253648
1395.6355776911478,1438.408048033854,139.0039741192013,133.3044406111585
2118.4703993053936,1254.2269549353277,83.39032079093158,19.59350176807493
1281.0389524249517,888.7940920171491,50.469148928299546,21.22516247211024
1559.416484281771,1128.7492879777924,65.58062255010009,32.41701243945863
2511.582227300108,1817.0165730368167,106.47279657050967,53.2126905110199
2175.846679235344,1482.4147956944844,86.59727265685797,33.81454004149418
2183.77676975144,1196.5656373769875,92.41494563408196,20.027501733391546
1486.8593537187662,509.55962543523134,156.3371134698391,73.31435716047417
1620.384972013309,979.6753580055451,62.042474219575524,15.368473629001528
850.3278046251006,1230.285264703252,212.56887907721102,233.45569488644833
1872.0934490754073,982.8411941911764,83.8473935239017,18.353061861242168
1240.2274556625362,1081.5896063923342,77.18790160305798,61.37564429070335
1713.0298436550497,241.7525391029419,779.2136860825121,550.1958581865765
1522.8323934240996,241.37204127961058,589.3226988837123,404.37855224648956
1560.1541344850032,1291.2498966750636,85.44994856975973,62.07385893096216
2002.8523683550172,1405.1166163655262,81.45068739168346,36.19846582831815
2044.2394855343161,1229.5275617405284,79.18745077960193,19.495352025842294
1676.890270714394,1192.2550070050283,68.91572782583535,32.18812867754605
1289.118848472126,885.6405920833515,50.62573100440204,20.497908603399992
1620.1477957691884,856.88757483095,70.81715991534293,15.362094244221225
1621.953880490377,1410.8875902548407,101.34878137521446,80.54492012341507
1422.028645021762,1149.0740448556758,73.45511915907264,50.519946730695665
1909.404863472016,1192.561756537704,72.4700390920043,20.29886144422926
1675.6339710853074,1325.1645589102295,83.19705389812589,54.190176320960745
1884.5301281558268,1209.7618645208129,72.46924068965018,22.340033953660168
1550.5276418770936,967.8436401448708,58.93929080851376,16.12197286565788
2116.5582890695614,416.19646279623413,599.8788660168648,392.8019760118332
1158.8349678938685,1059.9024915745051,81.4444440715015,70.00210048613371
1981.610013231192,858.9277917709871,128.49181535840034,41.24922123528086
1277.0876575291666,1586.1228699121643,213.0025754980743,226.78564968216233
2002.1459578213692,1684.6476103354137,115.46070228889585,86.05935819097795
2027.299053974328,1791.1059231923896,132.487000124529,106.89423618814908
2129.9525669636146,1805.316098959604,124.42205083556473,95.18603280512616
2117.3808650502015,1776.3829549367915,121.13308114558458,90.84941551531665
2008.2761365273193,1182.1378143911907,79.1517802849412,18.29762788338121
1669.8955139361494,1223.024817296603,71.60681607201695,37.00203763402533
2269.205931539132,961.564689540555,153.50429885461926,52.252073001582175
