	NSGAII	SPEA2	CMAES
0	0.0793247222900391	0.0585727691650391	4.397252559661865
1	0.0115127563476563	0.0626630783081054	1.906747817993164
2	0.5013217926025391	0.0010547637939453	0.2851595878601074
3	0.0874109268188476	0.1979770660400391	10.487549610435964
4	0.1414947509765625	0.149017333984375	0.7941370010375977
5	0.1909875869750976	0.0207176208496094	0.6643333435058594
6	0.141265869140625	0.2714920043945313	0.1020927429199219
7	0.1797962188720703	0.0443649291992188	0.8240103721618652
8	0.0285968780517578	0.0700950622558593	0.6444787979125977
9	0.0388965606689453	0.0329790115356445	1.5038537979125977
10	0.0582675933837891	0.3344202041625976	7.278949737548828
11	0.1576285362243652	0.1531772613525391	6.690926551818848
12	0.0388984680175782	0.1571445465087891	8.328837394714355
13	0.1913852691650391	0.3457450866699219	1.1182336807250977
14	0.0256843566894532	0.0550460815429688	0.3948230743408203
15	0.0505771636962891	0.0444755554199219	0.5961389541625977
16	0.3482284545898438	0.0690393447875976	1.3193717002868652
17	0.1631946563720703	0.0981845855712891	5.596536636352539
18	0.0219211578369141	0.0340824127197266	1.895672798156738
19	0.0762214660644532	0.1827182769775391	0.6697134971618652
20	0.1840295791625976	0.0596923828125	0.9707388877868652
21	0.3733921051025391	0.0461750030517578	1.7084760665893557
22	0.0260086059570313	0.0845947265625	1.084184646606445
23	0.0959491729736328	0.0869827270507813	0.4180984497070313
24	0.1063957214355469	0.0605869293212891	0.647674560546875
25	0.3056430816650391	0.0106773376464844	1.4359607696533203
26	0.2740669250488282	0.0297598838806152	0.1450552940368652
27	0.2584018707275391	0.0111927986145019	1.128618240356445
28	0.1071567535400391	0.1877231597900391	0.4618616104125976
29	0.1047840118408203	0.0568923950195313	0.1477408409118652
