	NSGAII	SPEA2	CMAES
0	0.8629994143311404	1.2621202241430785	4.857231081093611
1	1.651247179531235	1.7026171906457033	2.281291334351613
2	1.5212388696807215	2.610119739100025	2.7512467226614845
3	0.969672970541934	2.2029216489804107	10.155947004287375
4	1.2795556602274936	2.626920175480601	2.0434414650682458
5	2.010139385792985	1.4069061171738406	1.603849818288137
6	2.442889996845862	2.339857446755804	2.1839945607461986
7	1.3400676899924142	1.9928192393653656	2.93948894854979
8	2.5903391863491545	1.4527850172643295	1.5027623320867882
9	0.7793555444882885	1.5728652631305151	2.1573916930099197
10	1.8459830685852203	1.2260291096567868	6.80890801044915
11	2.0444255231741897	1.2750710910403795	5.942065054312716
12	2.066496731575106	1.3307422216412914	8.388497167790973
13	2.0670534878616227	1.9222530463425929	2.0126695011417683
14	0.8955026108758233	1.4255755946181434	1.5319445887755023
15	1.3317101749447475	1.288607063533522	1.5916314552614077
16	1.5356352246488236	2.1009399704328557	3.1420245807862024
17	2.05745722005621	2.286809238341536	5.089746664569194
18	0.4973319698206321	1.3278394609987054	2.754855239590728
19	1.6438473575631527	1.5897945489375038	2.2821542173406506
20	1.6213281508379778	1.9626082204263573	2.8244991572540368
21	1.2291059775270945	2.3970088002011964	1.711088423464968
22	2.4210687445991903	1.103863931010756	1.669630889660682
23	1.9521204723640235	2.216187698750754	2.695288199750057
24	1.657097424481608	2.089933976627977	1.0893916016536231
25	0.6960153798600417	2.491401377273667	2.054326243241549
26	1.830098909517432	2.6351556280153483	2.317509279674892
27	1.8045378048079035	1.121866125927461	1.946700649645981
28	1.9930130848668437	1.314350186104721	1.2561335875472934
29	1.1697493793264573	1.9074552466204968	2.3321089393410217
