v1,v2,P1,P2
90.68950847626404,-99.38587317321125,114427215.94599168,275895631.9459917
-44.64594524045883,0.2970179213693278,31579439.703079518,31598988.015579518
224.18313598079203,-80.4005705220446,371998035.6984728,68732243.6984728
-91.74703760069451,91.31673549047989,15110498767.512297,4112017871.512296
86.52440570604671,63.78999325515554,22.216796875,36.56201171875
168.5907771270942,-129.94976299120637,215210733.6957345,207420141.6957345
-43.015759354980176,152.93135692248538,2126651238.208863,20055859046.208862
191.97311812953208,26.692903237181586,13.45703125,6.888671875
90.63023053206653,95.82837312236536,55.0146484375,75.5234375
-246.6006605288784,140.72525156997384,9299343502.37612,712836238.3761195
255.49910591194603,-259.4386444993185,12116507855.898382,1769815247.898382
-104.70256214465738,-401.8381880848349,293629500.5407344,293629500.9117671
10.61234915023519,83.90048396570043,423.8046875,398.5986328125
84.3626765931108,47.43691861849713,10.52783203125,21.2607421875
225.85316634404901,-34.00522259475539,54081298.563577354,285566738.56357735
-118.20527145315978,-131.22018455634867,124882401.6834134,124882402.05627717
10.806816948775761,230.8750616630049,3192.125,2886.0703125
224.75778592734332,14.786586310415748,48.103515625,19.56640625
122.39252176708307,30.636249632995355,3.3369140625,6.6572265625
115.3523653501587,-3.1048078618399195,83695597.76445612,7916013.764456124
105.96105728632492,58.010738703523096,12.845703125,25.67333984375
224.0352196043039,-27.434837332873187,342303430.58989227,17555784390.589893
78.95051771344629,-200.85463728600334,146942163.12876514,147278803.12876514
96.84537482170147,40.798594313845165,5.52587890625,14.11328125
114.47092749931524,71.43472334733329,19.4375,35.83837890625
-205.78140571407158,480.6946184750537,93888728122.49359,269293997114.4936
166.18279512824978,1.691721807601425,285.1953125,146.015625
125.44648285666965,74.29287016391717,18.7255859375,35.5478515625
-37.73689818513934,26.47631537849796,119675511.67872617,100646007.67872617
111.40805592514498,18.221695798350968,5.4228515625,3.49853515625
293.3526272485021,-226.93038694329442,168234646.53595847,220523670.53595847
229.55995563438896,-68.387606231105,138858467.18619755,222161919971.1862
257.7575633068598,142.59523888478833,33.9140625,65.1953125
64.5664577716079,38.780101478549,9.4814453125,18.488037109375
48.1626970640157,-45.9535267507578,41467881.45596607,33171785.45596607
83.03598549667257,-23.642222314093893,59515016974.79169,20237838.79168351
142.14617245388533,67.18188427652353,11.85546875,26.408203125
204.77986853822472,-94.62850291163274,3214868687.173414,327696591.1734143
225.06643799850872,-294.5536206206757,20692213029.635,29144784165.635
108.8176143800424,30.246026949803085,2.875,7.0771484375
206.45308734476413,-41.91077954264105,208937803.49048373,369406795.49048376
90.55540842237112,192.27892224139316,248.359375,271.638671875
234.66722036380798,-13.1999212139662,1173515264.8725915,123841536.87259148
188.21299279883698,65.16662895437541,7.7509765625,19.6455078125
263.451031763699,-134.5015036727544,815101812.3978598,245684084.3978598
196.7244536317952,172.20293616886138,78.333984375,116.1455078125
200.62920417924647,-25.087633671838983,88166266.96434912,188018554.96434912
-185.99380997655766,-43.8897611098148,135129592.60319373,135129592.97141883
235.4686126501237,-136.02393870583964,1219994784.5336704,558539936.5336703
274.630690499494,-374.8777786757844,699959138.4888647,284413794.48886466
47.98614995640486,126.50981771510226,206.98828125,217.1611328125
101.56270890927365,70.68086710053102,22.48828125,38.72802734375
142.36092857764206,-114.9340217219036,197740393.2196678,1143740265.219668
-687.8821944116036,-1.5999658104323942,486407488.0835941,486407488.4582889
187.224735349121,27.45181830967054,11.986328125,6.5341796875
201.7243345107791,148.43532216356888,53.326171875,86.4833984375
78.79718658522856,95.76289963442454,65.0556640625,84.33154296875
314.50219569076563,-22.11709397636117,1056875122.201893,117080690.20189294
121.72058325794764,127.94363011227733,72.98828125,99.7001953125
200.57716166296456,11.52126180730858,50.85546875,21.0859375
100.85608110280896,373.9150215997693,876.34375,882.375
141.07662431455626,1.9460381536439755,179.828125,88.125
180.81182981165827,13.045025823269764,33.84375,13.34375
-248.86210118848413,-532.1143321723447,415378156.0933306,415378156.46509576
100.0641586702911,-2.4415545593708643,883251182.8566359,25741294.856635883
-7.8540384154157366,57.89508418926521,429731314.8943079,3738099186.894308
78.16232484255247,62.57378823844519,24.3818359375,38.625
84.76104868395254,-154.93006732758508,249573868.2880916,127668716.28809159
