Filename,Epsilon,IGD,HV
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-13.csv,258.88018876844853,280.2639074972334,506807689.2869843
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-21.csv,7.799519961864462,10.057547863884022,508179742.69118637
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-26.csv,13.872200483203414,16.229225743520708,508067370.81251514
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-2.csv,0.2085839114442933,3.467256491211317,508249252.83896136
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-3.csv,1.1062611319302962,2.5032543478684874,508225544.3153073
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-27.csv,2.8718827898164814,3.9355256943191677,508209968.6000561
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-20.csv,0.3558056914134795,1.3266623673758249,508246656.00121516
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-12.csv,171.91158251760223,196.80733802118468,506406619.9633381
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-6.csv,48.82411861534092,65.83996017673913,507720320.3930904
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-9.csv,17.20950396817807,19.707348181261796,508023125.7694731
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-8.csv,5.703774034210255,6.864002535600372,508179893.6818682
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSet-All.csv,0.0,0.0,508249331.80066013
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-5.csv,8.226007210303578,8.738493087763555,508135657.2700927
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-4.csv,17.55752317857332,17.666875048442982,507962841.7220269
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-6.csv,14.414192026562889,14.300562944451725,508102477.1841409
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-7.csv,16.27404729810405,18.599149533544658,508029990.94848096
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-3.csv,23.870121048044894,28.124274456971055,507796827.0856293
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-2.csv,6.584798309335383,7.411035214324583,508232584.95159763
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-1.csv,0.7634705113105156,3.9022436300362906,508241296.43007565
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-23.csv,116.01943612988272,119.23043754656481,506664517.3584668
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-11.csv,9.870442770115917,13.10050073265341,508185305.8988725
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-16.csv,5.41621596105233,8.302665882630148,508219996.98223823
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-17.csv,26.744465941262206,35.82770085737624,507946573.07719594
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-10.csv,34.39870517859072,36.06807692808883,507656056.44063807
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-22.csv,59.86499543168884,62.53794117352383,507132038.4278456
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-8.csv,191.90999883685893,202.48005136413832,507193304.5458898
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-20.csv,108.31267067575662,113.39632989717497,507563195.49660116
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-12.csv,11.049822719980511,12.300033664991568,508074078.5663818
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-29.csv,4.6575683909950385,5.55611314009198,508168460.8932371
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-15.csv,0.1965091728870903,3.5829079047182355,508246808.3589374
