v1,v2,v3,v4,v5,v6,P1,P2
368.60342493588394,54.57786238527905,319.1835669514236,725.2968849524048,860.9523418888975,40.806443140035356,0.2227783203125,0.000194549560546875
388.01999015240784,54.593877553178785,312.3845226873624,475.2863797470641,859.0458020373263,20.390188186333354,0.0657958984375,10.20098876953125
351.41979193518296,58.501986536702425,185.4540966964895,411.1869534515922,962.2277601943111,23.91391221551088,0.07171630859375,0.051055908203125
388.01999015240784,54.593877553178785,312.3845226873624,475.2863797470641,769.2285391771962,20.390188186333354,0.06591796875,10.029144287109375
397.74251107562304,54.69132360547584,314.6731422082321,703.131525443913,907.178926444198,90.07522023856251,0.222900390625,-0.0002918243408203125
379.80109693340313,54.59302717385575,316.1600512185509,455.6062278204371,859.0458020373263,2.5933519547179316,0.049957275390625,12.5980224609375
368.62352384893165,51.473310075565635,196.20323286187948,425.07789687439515,909.4666261328749,111.42323550806498,0.15032958984375,0.030029296875
386.6361642591856,54.593877553178785,312.37356876015417,474.13536691877374,913.5366935305958,20.408881222849253,0.06256103515625,10.300628662109375
351.41979193518296,58.10918726907845,185.4540966964895,411.1869534515922,923.3637601312871,23.91391221551088,0.070068359375,0.052276611328125
274.1494139168059,51.48521369313685,185.9298873173833,649.4246770551783,772.3567637755572,20.16922395370223,0.033599853515625,14.73284912109375
379.80109693340313,55.28617413181086,316.1600512185509,482.78396125766903,859.0458020373263,2.5933519547179316,0.0638427734375,10.234954833984375
388.59200156596023,55.29681100797623,311.44128457509953,475.2863797470641,859.0458020373263,20.408881222849253,0.06683349609375,9.789794921875
379.80109693340313,54.59302717385575,316.1600512185509,455.6062278204371,859.0458020373263,2.5933519547179316,0.047821044921875,12.731201171875
379.80109693340313,54.59302717385575,322.94234401673225,455.6062278204371,859.0458020373263,2.3429394847211604,0.041015625,13.8499755859375
386.67052054181744,54.593877553178785,312.37356876015417,482.481642029731,912.1309331545979,20.408881222849253,0.06781005859375,9.55975341796875
388.5295707810054,55.29130911438741,318.02356549376617,470.80771238573493,861.1222264422324,10.920873635648348,0.0611572265625,11.654266357421875
